Time,P_H2_In,F-H-735,F-H-725,dP_HS,dP_NS,F_H2O,F_H2O_kg/s,dP_H2O,T_HS_In,T_HS_Out,T_NS_In,T_NS_Out,T_H2O_In,T_H2O_Out
[s],[bar],[kg/h],[kg/h],[bar],[bar],[m**3/h],[kg/s],[bar],[K],[K],[K],[K],[degC],[degC]
2655,7.02,-0.15,0.03,0,-0.01,3.02,0.89,0.52,125.95,308.16,246.02,302.68,39.3,38.4
2656,7.02,-0.15,0.03,0,-0.01,3.02,0.89,0.51,126.07,308.18,246.05,302.71,39.3,38.4
2657,7.02,-0.14,0.02,0,-0.01,3.02,0.89,0.51,126.43,308.21,246.05,302.71,39.3,38.4
2658,7.02,-0.15,0.02,0,-0.01,3.02,0.89,0.52,126.6,308.26,246.12,302.78,39.3,38.3
2659,7.02,-0.15,0.03,0,-0.01,3.02,0.89,0.52,126.93,308.26,246.15,302.84,39.3,38.3
2660,7.02,-0.15,0.03,0,-0.01,3.02,0.89,0.53,127.1,308.31,246.22,302.89,39.3,38.4
2661,7.02,-0.15,0.03,0,-0.01,3.02,0.89,0.53,127.29,308.34,246.22,302.94,39.3,38.3
2662,7.02,-0.15,0.03,0,-0.01,3.02,0.89,0.51,127.61,308.36,246.32,302.94,39.3,38.3
2663,7.02,-0.14,0.03,0,-0.01,3.02,0.89,0.52,127.8,308.39,246.38,302.99,39.3,38.3
2664,7.02,-0.14,0.03,0,-0.01,3.02,0.89,0.5,128.16,308.44,246.43,303.04,39.3,38.3
2665,7.02,-0.14,0.03,0,-0.01,3.02,0.89,0.5,128.35,308.47,246.43,303.09,39.3,38.4
2666,7.05,-0.14,0.03,0,-0.01,3.02,0.89,0.51,128.64,308.52,246.5,303.09,39.3,38.4
2667,7.02,-0.14,0.03,0,-0.01,3.02,0.89,0.51,128.83,308.57,246.6,303.09,39.3,38.4
2668,7.02,-0.15,0.03,0,-0.01,3.02,0.89,0.52,129.21,308.62,246.63,303.15,39.3,38.4
2669,7.02,-0.15,0.03,0,-0.01,3.02,0.89,0.51,129.38,308.72,246.63,303.2,39.3,38.4
2670,7.02,-0.15,0.03,0,-0.01,3.02,0.89,0.51,129.74,308.67,246.76,303.25,39.3,38.4
2671,7.02,-0.15,0.03,0,-0.01,3.02,0.89,0.52,129.91,308.75,246.83,303.25,39.3,38.4
2672,7.02,-0.15,0.03,0,-0.01,3.02,0.89,0.51,130.08,308.78,246.86,303.3,39.3,38.4
2673,7.02,-0.15,0.03,0,-0.01,3.02,0.89,0.52,130.44,308.8,246.98,303.35,39.3,38.4
2674,7.02,-0.14,0.03,0,-0.01,3.02,0.89,0.52,130.63,308.85,246.98,303.38,39.3,38.4
2675,7.02,-0.15,0.02,0,-0.01,3.02,0.89,0.52,130.95,308.85,247.06,303.38,39.3,38.4
2676,7.02,-0.15,0.02,0,-0.01,3.02,0.89,0.52,131.14,308.9,247.14,303.43,39.3,38.4
2677,7,-0.15,0.03,0,-0.01,3.02,0.89,0.51,131.43,308.93,247.21,303.48,39.3,38.4
2678,7.02,-0.15,0.03,0,-0.01,3.02,0.89,0.51,131.62,308.93,247.21,303.51,39.3,38.4
2679,7,-0.15,0.03,0,-0.01,3.02,0.89,0.52,131.77,308.98,247.31,303.51,39.3,38.4
2680,7,-0.15,0.03,0,-0.01,3.02,0.89,0.52,132.15,308.98,247.39,303.51,39.3,38.4
2681,7.02,-0.15,0.03,0,-0.01,3.02,0.89,0.52,132.3,309.01,247.46,303.56,39.3,38.3
2682,7,-0.15,0.03,0,-0.01,3.02,0.89,0.52,132.69,309.03,247.46,303.61,39.3,38.4
2683,7,-0.15,0.03,0,-0.01,3.02,0.89,0.52,132.83,309.06,247.54,303.61,39.3,38.4
2684,7.02,-0.14,0.03,0,-0.01,3.02,0.89,0.52,132.98,309.09,247.64,303.66,39.3,38.4
2685,7.02,-0.15,0.03,0,-0.01,3.02,0.89,0.52,133.36,309.14,247.74,303.69,39.3,38.4
2686,7,-0.14,0.03,0,-0.01,3.02,0.89,0.52,133.56,309.14,247.74,303.74,39.3,38.3
2687,7.02,-0.14,0.03,0,-0.01,3.02,0.89,0.52,133.87,309.19,247.84,303.74,39.4,38.4
2688,6.97,-0.14,0.03,0,-0.01,3.02,0.89,0.53,134.04,309.24,247.9,303.79,39.3,38.4
2689,7,-0.15,0.03,0,-0.01,3.02,0.89,0.51,134.23,309.27,248,303.82,39.3,38.4
2690,7,-0.15,0.03,0,-0.01,3.02,0.89,0.51,134.59,309.29,248,303.82,39.4,38.4
2691,7,-0.15,0.03,0,-0.01,3.02,0.89,0.52,134.81,309.34,248.05,303.82,39.3,38.4
2692,7,-0.15,0.03,0,-0.01,3.02,0.89,0.51,135.15,309.34,248.17,303.84,39.3,38.4
2693,7,-0.15,0.03,0,-0.01,3.02,0.89,0.51,135.34,309.37,248.25,303.89,39.3,38.4
2694,7,-0.14,0.02,0,-0.01,3.02,0.89,0.51,135.68,309.4,248.25,303.92,39.3,38.4
2695,7,-0.15,0.03,0,-0.01,3.02,0.89,0.52,135.87,309.42,248.35,303.92,39.3,38.4
2696,7,-0.15,0.03,0,-0.01,3.02,0.89,0.52,136.24,309.4,248.4,303.95,39.3,38.4
2697,7.02,-0.14,0.03,0,-0.01,3.02,0.89,0.51,136.41,309.45,248.53,303.97,39.3,38.4
2698,7,-0.14,0.03,0,-0.01,3.02,0.89,0.52,136.55,309.47,248.53,304.02,39.3,38.4
2699,6.97,-0.14,0.03,0,-0.01,3.02,0.89,0.52,136.94,309.5,248.63,304.05,39.3,38.4
2700,7,-0.14,0.03,0,-0.01,3.02,0.89,0.51,137.13,309.5,248.68,304.05,39.4,38.4
2701,7,-0.15,0.03,0,-0.01,3.01,0.887,0.52,137.52,309.5,248.76,304.05,39.3,38.4
2702,6.95,-0.14,0.03,0,-0.01,3.01,0.887,0.51,137.69,309.5,248.76,304.1,39.3,38.4
2703,6.97,-0.15,0.03,0,-0.01,3.01,0.887,0.51,137.9,309.5,248.86,304.1,39.3,38.3
2704,6.97,-0.15,0.03,0,-0.01,3.01,0.887,0.51,138.29,309.55,248.96,304.13,39.3,38.3
2705,6.97,-0.15,0.03,0,-0.01,3.01,0.887,0.51,138.51,309.58,249.06,304.15,39.3,38.3
2706,6.97,-0.14,0.03,0,-0.01,3.02,0.89,0.51,138.84,309.6,249.14,304.2,39.3,38.3
2707,6.97,-0.14,0.03,0,-0.01,3.02,0.89,0.51,138.99,309.6,249.14,304.23,39.3,38.3
2708,6.95,-0.14,0.03,0,-0.01,3.02,0.89,0.51,139.18,309.6,249.24,304.23,39.3,38.3
2709,6.95,-0.14,0.03,0,-0.01,3.02,0.89,0.51,139.62,309.63,249.31,304.26,39.3,38.3
2710,6.95,-0.14,0.03,0,-0.01,3.02,0.89,0.5,139.79,309.63,249.44,304.28,39.3,38.3
2711,6.95,-0.14,0.03,0,-0.01,3.02,0.89,0.5,140.22,309.65,249.44,304.31,39.3,38.3
2712,6.95,-0.14,0.02,0,-0.01,3.02,0.89,0.52,140.42,309.71,249.52,304.31,39.4,38.3
2713,6.95,-0.15,0.02,0,-0.01,3.02,0.89,0.52,140.81,309.71,249.59,304.33,39.3,38.4
2714,6.95,-0.15,0.03,0,-0.01,3.02,0.89,0.51,141.03,309.76,249.69,304.36,39.3,38.4
2715,6.95,-0.15,0.03,0,-0.01,3.02,0.89,0.51,141.41,309.71,249.69,304.39,39.4,38.4
2716,6.95,-0.14,0.03,0,-0.01,3.02,0.89,0.53,141.61,309.78,249.8,304.39,39.4,38.4
2717,6.9,-0.14,0.03,0,-0.01,3.02,0.89,0.52,142.05,309.81,249.92,304.41,39.3,38.4
2718,6.9,-0.14,0.03,0,-0.01,3.02,0.89,0.53,142.26,309.91,250,304.44,39.3,38.4
2719,6.93,-0.14,0.03,0,-0.01,3.02,0.89,0.52,142.46,309.89,250.1,304.44,39.3,38.4
2720,6.9,-0.14,0.03,0,-0.01,3.02,0.89,0.52,142.92,309.91,250.1,304.46,39.3,38.4
2721,6.93,-0.14,0.03,0,-0.01,3.02,0.89,0.53,143.14,309.89,250.18,304.46,39.4,38.4
2722,6.9,-0.14,0.03,0,-0.01,3.02,0.89,0.51,143.53,309.91,250.28,304.54,39.3,38.4
2723,6.9,-0.14,0.03,0,-0.01,3.02,0.89,0.53,143.75,309.91,250.38,304.57,39.3,38.4
2724,6.9,-0.14,0.03,0,-0.01,3.02,0.89,0.53,144.16,309.94,250.38,304.59,39.3,38.4
2725,6.9,-0.14,0.03,0,-0.01,3.01,0.887,0.5,144.38,309.96,250.48,304.59,39.3,38.4
2726,6.93,-0.14,0.03,0,-0.01,3.02,0.89,0.51,144.6,309.96,250.61,304.62,39.4,38.4
2727,6.9,-0.14,0.03,0,-0.01,3.02,0.89,0.52,144.99,309.99,250.68,304.64,39.3,38.4
2728,6.9,-0.14,0.03,0,-0.01,3.02,0.89,0.52,145.28,310.02,250.68,304.67,39.3,38.4
2729,6.9,-0.14,0.03,0,-0.01,3.02,0.89,0.51,145.72,310.02,250.79,304.67,39.3,38.4
2730,6.87,-0.14,0.03,0,-0.01,3.02,0.89,0.51,145.96,310.07,250.89,304.64,39.3,38.4
2731,6.87,-0.14,0.02,0,-0.01,3.02,0.89,0.51,146.37,310.07,250.99,304.72,39.4,38.4
2732,6.85,-0.14,0.03,0,-0.01,3.02,0.89,0.51,146.59,310.12,250.99,304.75,39.3,38.4
2733,6.85,-0.14,0.03,0,-0.01,3.02,0.89,0.51,146.74,310.12,251.12,304.75,39.4,38.4
2734,6.85,-0.14,0.03,0,-0.01,3.02,0.89,0.52,147.12,310.15,251.22,304.75,39.3,38.4
2735,6.85,-0.15,0.03,0,-0.01,3.02,0.89,0.51,147.27,310.17,251.35,304.77,39.3,38.4
2736,6.82,-0.14,0.03,0,-0.01,3.02,0.89,0.51,147.68,310.2,251.35,304.8,39.4,38.4
2737,6.82,-0.14,0.03,0,-0.01,3.02,0.89,0.51,147.88,310.22,251.45,304.8,39.3,38.4
2738,6.8,-0.14,0.03,0,-0.01,3.02,0.89,0.53,148.07,310.22,251.52,304.85,39.3,38.4
2739,6.8,-0.14,0.03,0,-0.01,3.02,0.89,0.52,148.41,310.25,251.68,304.85,39.4,38.4
2740,6.8,-0.14,0.03,0,-0.01,3.02,0.89,0.52,148.66,310.22,251.68,304.85,39.4,38.4
2741,6.8,-0.14,0.03,0,-0.01,3.02,0.89,0.51,149,310.22,251.78,304.85,39.4,38.4
2742,6.8,-0.14,0.03,0,-0.01,3.02,0.89,0.5,149.14,310.3,251.9,304.9,39.4,38.4
2743,6.77,-0.14,0.03,0,-0.01,3.02,0.89,0.51,149.34,310.3,252.01,304.93,39.4,38.4
2744,6.77,-0.14,0.03,0,-0.01,3.02,0.89,0.51,149.7,310.33,252.01,304.95,39.4,38.5
2745,6.75,-0.14,0.03,0,-0.01,3.02,0.89,0.52,149.9,310.33,252.11,304.95,39.4,38.5
2746,6.75,-0.14,0.03,0,-0.01,3.02,0.89,0.52,150.26,310.33,252.21,304.95,39.4,38.4
2747,6.75,-0.14,0.03,0,-0.01,3.02,0.89,0.52,150.46,310.35,252.31,305,39.4,38.4
2748,6.73,-0.15,0.03,0,-0.01,3.02,0.89,0.52,150.65,310.38,252.31,305,39.3,38.4
2749,6.73,-0.14,0.03,0,-0.01,3.02,0.89,0.52,151.02,310.41,252.41,305,39.3,38.4
2750,6.73,-0.14,0.03,0,-0.01,3.02,0.89,0.51,151.21,310.43,252.51,305.03,39.3,38.4
2751,6.7,-0.14,0.03,0,-0.01,3.02,0.89,0.52,151.61,310.46,252.62,305.03,39.4,38.4
2752,6.7,-0.14,0.03,0,-0.01,3.02,0.89,0.52,151.7,310.46,252.62,305.06,39.4,38.4
2753,6.7,-0.15,0.03,0,-0.01,3.02,0.89,0.51,152.12,310.48,252.72,305.06,39.4,38.4
2754,6.7,-0.14,0.03,0,-0.01,3.02,0.89,0.51,152.29,310.51,252.87,305.06,39.3,38.4
2755,6.7,-0.15,0.03,0,-0.01,3.02,0.89,0.5,152.46,310.48,252.92,305.08,39.4,38.4
2756,6.65,-0.15,0.03,0,-0.01,3.02,0.89,0.5,152.83,310.54,252.92,305.16,39.4,38.4
2757,6.67,-0.15,0.03,0,-0.01,3.02,0.89,0.51,153.02,310.54,253.05,305.16,39.4,38.4
2758,6.62,-0.14,0.03,0,-0.01,3.02,0.89,0.52,153.19,310.56,253.12,305.16,39.4,38.5
2759,6.62,-0.14,0.03,0,-0.01,3.01,0.887,0.51,153.59,310.59,253.25,305.16,39.4,38.4
2760,6.62,-0.15,0.03,0,-0.01,3.01,0.887,0.51,153.78,310.59,253.25,305.16,39.4,38.5
2761,6.62,-0.15,0.03,0,-0.01,3.01,0.887,0.53,154.12,310.59,253.33,305.16,39.4,38.5
2762,6.62,-0.15,0.03,0,-0.01,3.01,0.887,0.52,154.34,310.64,253.45,305.21,39.4,38.5
2763,6.57,-0.15,0.03,0,-0.01,3.01,0.887,0.52,154.47,310.64,253.56,305.24,39.4,38.5
2764,6.57,-0.15,0.03,0,-0.01,3.02,0.89,0.52,154.81,310.66,253.56,305.24,39.4,38.4
2765,6.6,-0.15,0.03,0,-0.01,3.02,0.89,0.52,155,310.66,253.63,305.24,39.4,38.5
2766,6.6,-0.15,0.03,0,-0.01,3.02,0.89,0.51,155.37,310.66,253.76,305.26,39.4,38.5
2767,6.6,-0.15,0.03,0,-0.01,3.02,0.89,0.52,155.54,310.69,253.84,305.26,39.4,38.4
2768,6.57,-0.15,0.03,0,-0.01,3.02,0.89,0.52,155.74,310.72,253.84,305.26,39.4,38.4
2769,6.57,-0.15,0.03,0,-0.01,3.02,0.89,0.52,156.05,310.69,253.96,305.26,39.4,38.4
2770,6.57,-0.14,0.03,0,-0.01,3.02,0.89,0.51,156.2,310.72,254.09,305.31,39.4,38.5
2771,6.53,-0.15,0.03,0,-0.01,3.02,0.89,0.53,156.57,310.72,254.14,305.34,39.4,38.5
2772,6.53,-0.15,0.03,0,-0.01,3.02,0.89,0.53,156.79,310.69,254.14,305.34,39.4,38.5
2773,6.53,-0.15,0.03,0,-0.01,3.02,0.89,0.52,156.96,310.72,254.24,305.34,39.4,38.5
2774,6.53,-0.15,0.03,0,-0.01,3.02,0.89,0.53,157.25,310.74,254.32,305.37,39.4,38.5
2775,6.53,-0.15,0.03,0,-0.01,3.02,0.89,0.51,157.4,310.74,254.37,305.37,39.4,38.5
2776,6.53,-0.15,0.03,0,-0.01,3.02,0.89,0.51,157.76,310.77,254.37,305.37,39.4,38.4
2777,6.5,-0.15,0.03,0,-0.01,3.02,0.89,0.52,157.96,310.74,254.5,305.37,39.4,38.5
2778,6.53,-0.15,0.03,0,-0.01,3.02,0.89,0.51,158.13,310.77,254.62,305.39,39.4,38.4
2779,6.53,-0.15,0.03,0,-0.01,3.02,0.89,0.51,158.55,310.85,254.7,305.42,39.4,38.5
2780,6.5,-0.15,0.03,0,-0.01,3.02,0.89,0.51,158.72,310.85,254.7,305.47,39.4,38.4
2781,6.47,-0.15,0.03,0,-0.01,3.02,0.89,0.52,159.08,310.87,254.78,305.47,39.4,38.5
2782,6.47,-0.15,0.03,0,-0.01,3.02,0.89,0.51,159.23,310.9,254.85,305.47,39.4,38.4
2783,6.47,-0.15,0.03,0,-0.01,3.02,0.89,0.5,159.43,310.87,254.95,305.47,39.4,38.4
2784,6.47,-0.15,0.03,0,-0.01,3.02,0.89,0.5,159.7,310.92,254.95,305.52,39.4,38.5
2785,6.45,-0.15,0.03,0,-0.01,3.02,0.89,0.52,159.89,310.95,255.08,305.52,39.4,38.5
2786,6.5,-0.14,0.03,0,-0.01,3.02,0.89,0.53,160.21,310.95,255.16,305.52,39.4,38.5
2787,6.5,-0.14,0.03,0,-0.01,3.02,0.89,0.52,160.38,310.95,255.16,305.52,39.4,38.5
2788,6.47,-0.14,0.03,0,-0.01,3.02,0.89,0.52,160.53,310.95,255.26,305.52,39.4,38.5
2789,6.47,-0.14,0.03,0,-0.01,3.02,0.89,0.52,160.9,310.95,255.33,305.57,39.4,38.5
2790,6.45,-0.14,0.03,0,-0.01,3.02,0.89,0.5,161.02,310.95,255.46,305.57,39.4,38.5
2791,6.45,-0.14,0.03,0,-0.01,3.02,0.89,0.51,161.39,310.95,255.46,305.57,39.4,38.5
2792,6.47,-0.14,0.03,0,-0.01,3.02,0.89,0.51,161.54,311.03,255.54,305.57,39.4,38.5
2793,6.45,-0.14,0.03,0,-0.01,3.02,0.89,0.51,161.73,311,255.64,305.6,39.4,38.5
2794,6.45,-0.14,0.03,0,-0.01,3.02,0.89,0.53,162.03,311.03,255.69,305.6,39.4,38.5
2795,6.45,-0.14,0.03,0,-0.01,3.02,0.89,0.53,162.18,311,255.69,305.65,39.4,38.5
2796,6.45,-0.14,0.03,0,-0.01,3.02,0.89,0.52,162.47,311.03,255.79,305.65,39.4,38.5
2797,6.42,-0.14,0.03,0,-0.01,3.02,0.89,0.52,162.67,311.05,255.89,305.68,39.4,38.5
2798,6.42,-0.14,0.03,0,-0.01,3.02,0.89,0.52,162.84,311.08,255.97,305.7,39.4,38.5
2799,6.42,-0.14,0.03,0,-0.01,3.02,0.89,0.52,163.16,311.08,255.97,305.7,39.4,38.5
2800,6.42,-0.14,0.03,0,-0.01,3.02,0.89,0.53,163.31,311.13,256.07,305.7,39.4,38.5
2801,6.4,-0.15,0.03,0,-0.01,3.02,0.89,0.51,163.6,311.11,256.15,305.73,39.5,38.5
2802,6.4,-0.15,0.03,0,-0.01,3.02,0.89,0.52,163.75,311.13,256.22,305.75,39.5,38.5
2803,6.4,-0.14,0.03,0,-0.01,3.02,0.89,0.52,163.94,311.11,256.22,305.78,39.5,38.5
2804,6.4,-0.14,0.03,0,-0.01,3.02,0.89,0.52,164.21,311.16,256.3,305.78,39.4,38.5
2805,6.37,-0.14,0.03,0,-0.01,3.02,0.89,0.53,164.36,311.13,256.43,305.78,39.5,38.5
2806,6.37,-0.14,0.03,0,-0.01,3.02,0.89,0.52,164.66,311.13,256.48,305.78,39.5,38.5
2807,6.37,-0.14,0.03,0,-0.01,3.02,0.89,0.52,164.73,311.16,256.48,305.81,39.4,38.5
2808,6.37,-0.15,0.03,0,-0.01,3.02,0.89,0.52,164.9,311.16,256.58,305.81,39.5,38.5
2809,6.37,-0.14,0.03,0,-0.01,3.02,0.89,0.52,165.2,311.16,256.68,305.83,39.5,38.5
2810,6.37,-0.14,0.03,0,-0.01,3.02,0.89,0.52,165.34,311.16,256.76,305.88,39.4,38.5
2811,6.35,-0.14,0.03,0,-0.01,3.02,0.89,0.52,165.66,311.18,256.76,305.86,39.5,38.5
2812,6.37,-0.14,0.03,0,-0.01,3.02,0.89,0.52,165.79,311.21,256.78,305.86,39.5,38.5
2813,6.37,-0.14,0.03,0,-0.01,3.02,0.89,0.52,165.91,311.21,256.88,305.86,39.4,38.5
2814,6.37,-0.14,0.03,0,-0.01,3.02,0.89,0.51,166.2,311.21,256.96,305.88,39.4,38.5
2815,6.35,-0.15,0.03,0,-0.01,3.02,0.89,0.51,166.35,311.26,256.96,305.91,39.4,38.5
2816,6.33,-0.14,0.03,0,-0.01,3.02,0.89,0.52,166.6,311.26,257.01,305.91,39.4,38.5
2817,6.33,-0.14,0.03,0,-0.01,3.02,0.89,0.51,166.79,311.29,257.09,305.91,39.4,38.5
2818,6.33,-0.15,0.03,0,-0.01,3.02,0.89,0.51,167.09,311.29,257.19,305.99,39.4,38.5
2819,6.33,-0.14,0.03,0,-0.01,3.02,0.89,0.51,167.19,311.31,257.19,305.99,39.4,38.5
2820,6.3,-0.15,0.03,0,-0.01,3.02,0.89,0.53,167.33,311.29,257.29,305.99,39.4,38.5
2821,6.3,-0.15,0.03,0,-0.01,3.02,0.89,0.5,167.58,311.31,257.34,305.99,39.4,38.5
2822,6.33,-0.15,0.03,0,-0.01,3.02,0.89,0.51,167.68,311.31,257.39,306.01,39.4,38.4
2823,6.3,-0.15,0.03,0,-0.01,3.02,0.89,0.51,167.82,311.34,257.39,306.04,39.5,38.5
2824,6.3,-0.15,0.03,0,-0.01,3.02,0.89,0.52,168.07,311.34,257.47,306.04,39.5,38.5
2825,6.3,-0.15,0.03,0,-0.01,3.02,0.89,0.52,168.17,311.36,257.6,306.06,39.4,38.5
2826,6.3,-0.15,0.03,0,-0.01,3.02,0.89,0.52,168.46,311.36,257.67,306.09,39.5,38.5
2827,6.33,-0.15,0.03,0,-0.01,3.02,0.89,0.52,168.56,311.34,257.67,306.09,39.5,38.5
2828,6.3,-0.15,0.03,0,-0.01,3.02,0.89,0.52,168.71,311.36,257.75,306.09,39.5,38.5
2829,6.3,-0.15,0.03,0,-0.01,3.02,0.89,0.51,169.03,311.36,257.8,306.09,39.5,38.5
2830,6.3,-0.15,0.03,0,-0.01,3.02,0.89,0.53,169.13,311.36,257.9,306.12,39.5,38.5
2831,6.33,-0.14,0.03,0,-0.01,3.02,0.89,0.53,169.35,311.36,257.9,306.12,39.5,38.5
2832,6.3,-0.14,0.03,0,-0.01,3.02,0.89,0.53,169.5,311.36,257.98,306.12,39.5,38.5
2833,6.3,-0.14,0.03,0,-0.01,3.02,0.89,0.52,169.62,311.39,258.03,306.19,39.5,38.5
2834,6.3,-0.15,0.03,0,-0.01,3.02,0.89,0.51,169.84,311.39,258.1,306.22,39.5,38.5
2835,6.3,-0.14,0.03,0,-0.01,3.02,0.89,0.51,169.94,311.42,258.1,306.22,39.5,38.5
2836,6.3,-0.15,0.03,0,-0.01,3.02,0.89,0.52,170.18,311.44,258.21,306.22,39.5,38.5
2837,6.3,-0.15,0.03,0,-0.01,3.02,0.89,0.53,170.33,311.47,258.28,306.24,39.5,38.5
2838,6.3,-0.14,0.03,0,-0.01,3.02,0.89,0.51,170.43,311.44,258.36,306.24,39.5,38.5
2839,6.3,-0.15,0.03,0,-0.01,3.02,0.89,0.51,170.7,311.47,258.36,306.27,39.5,38.5
2840,6.3,-0.15,0.03,0,-0.01,3.02,0.89,0.51,170.8,311.47,258.41,306.27,39.5,38.5
2841,6.3,-0.14,0.03,0,-0.01,3.02,0.89,0.51,171.07,311.47,258.51,306.3,39.5,38.5
2842,6.3,-0.14,0.03,0,-0.01,3.02,0.89,0.52,171.2,311.47,258.61,306.3,39.4,38.5
2843,6.3,-0.15,0.03,0,-0.01,3.02,0.89,0.52,171.32,311.49,258.61,306.3,39.5,38.5
2844,6.3,-0.14,0.03,0,-0.01,3.02,0.89,0.52,171.54,311.49,258.64,306.3,39.5,38.5
2845,6.3,-0.14,0.03,0,-0.01,3.02,0.89,0.52,171.69,311.49,258.74,306.32,39.5,38.5
2846,6.3,-0.14,0.03,0,-0.01,3.02,0.89,0.52,171.91,311.52,258.74,306.3,39.5,38.5
2847,6.27,-0.14,0.03,0,-0.01,3.02,0.89,0.52,172.06,311.55,258.79,306.3,39.5,38.5
2848,6.27,-0.15,0.03,0,-0.01,3.02,0.89,0.52,172.16,311.55,258.89,306.3,39.5,38.5
2849,6.27,-0.15,0.03,0,-0.01,3.02,0.89,0.52,172.41,311.57,258.94,306.35,39.5,38.5
2850,6.27,-0.14,0.03,0,-0.01,3.02,0.89,0.52,172.55,311.57,258.94,306.35,39.5,38.5
2851,6.27,-0.14,0.03,0,-0.01,3.02,0.89,0.52,172.73,311.6,259.02,306.37,39.5,38.5
2852,6.27,-0.14,0.03,0,-0.01,3.02,0.89,0.51,172.83,311.6,259.12,306.37,39.5,38.5
2853,6.25,-0.14,0.03,0,-0.01,3.02,0.89,0.52,172.95,311.6,259.2,306.37,39.5,38.5
2854,6.25,-0.15,0.03,0,-0.01,3.02,0.89,0.52,173.24,311.6,259.2,306.37,39.5,38.6
2855,6.27,-0.14,0.03,0,-0.01,3.02,0.89,0.52,173.32,311.6,259.27,306.4,39.5,38.5
2856,6.27,-0.15,0.03,0,-0.01,3.02,0.89,0.52,173.57,311.62,259.35,306.4,39.5,38.6
2857,6.27,-0.15,0.03,0,-0.01,3.02,0.89,0.51,173.69,311.62,259.4,306.4,39.5,38.6
2858,6.25,-0.15,0.03,0,-0.01,3.02,0.89,0.51,173.79,311.62,259.4,306.43,39.5,38.5
2859,6.25,-0.14,0.03,0,-0.01,3.02,0.89,0.51,174.06,311.65,259.48,306.48,39.5,38.6
2860,6.27,-0.14,0.03,0,-0.01,3.02,0.89,0.52,174.16,311.65,259.53,306.48,39.5,38.6
2861,6.27,-0.15,0.03,0,-0.01,3.02,0.89,0.52,174.38,311.62,259.63,306.43,39.5,38.6
2862,6.25,-0.15,0.03,0,-0.01,3.02,0.89,0.52,174.53,311.68,259.63,306.5,39.5,38.6
2863,6.25,-0.15,0.03,0,-0.01,3.02,0.89,0.52,174.65,311.68,259.68,306.5,39.5,38.6
2864,6.25,-0.15,0.03,0,-0.01,3.02,0.89,0.52,174.92,311.73,259.78,306.5,39.5,38.6
2865,6.27,-0.15,0.03,0,-0.01,3.02,0.89,0.51,175.02,311.73,259.83,306.5,39.6,38.6
2866,6.25,-0.15,0.03,0,-0.01,3.02,0.89,0.51,175.19,311.75,259.83,306.53,39.6,38.6
2867,6.25,-0.15,0.03,0,-0.01,3.02,0.89,0.51,175.32,311.75,259.93,306.53,39.6,38.6
2868,6.25,-0.14,0.03,0,-0.01,3.02,0.89,0.53,175.42,311.75,259.99,306.55,39.5,38.6
2869,6.25,-0.14,0.03,0,-0.01,3.02,0.89,0.53,175.66,311.78,260.06,306.58,39.5,38.6
2870,6.25,-0.14,0.03,0,-0.01,3.02,0.89,0.51,175.76,311.75,260.06,306.58,39.5,38.6
2871,6.25,-0.14,0.03,0,-0.01,3.02,0.89,0.51,175.98,311.75,260.14,306.58,39.6,38.6
2872,6.25,-0.14,0.03,0,-0.01,3.02,0.89,0.53,176.13,311.75,260.24,306.58,39.5,38.6
2873,6.25,-0.14,0.03,0,-0.01,3.02,0.89,0.51,176.26,311.75,260.29,306.61,39.5,38.6
2874,6.25,-0.15,0.03,0,-0.01,3.02,0.89,0.51,176.45,311.81,260.29,306.61,39.5,38.6
2875,6.25,-0.15,0.03,0,-0.01,3.02,0.89,0.51,176.6,311.78,260.37,306.61,39.5,38.6
2876,6.25,-0.15,0.03,0,-0.01,3.02,0.89,0.51,176.82,311.81,260.44,306.63,39.5,38.6
2877,6.25,-0.15,0.03,0,-0.01,3.02,0.89,0.51,176.92,311.81,260.55,306.68,39.5,38.6
2878,6.25,-0.15,0.03,0,-0.01,3.02,0.89,0.51,177.05,311.81,260.55,306.68,39.5,38.6
2879,6.25,-0.15,0.03,0,-0.01,3.02,0.89,0.51,177.29,311.81,260.62,306.71,39.5,38.6
2880,6.25,-0.15,0.03,0,-0.01,3.02,0.89,0.51,177.39,311.86,260.67,306.71,39.5,38.6
2881,6.25,-0.14,0.03,0,-0.01,3.02,0.89,0.5,177.64,311.86,260.78,306.71,39.5,38.6
2882,6.22,-0.15,0.03,0,-0.01,3.02,0.89,0.51,177.74,311.86,260.85,306.71,39.5,38.6
2883,6.25,-0.15,0.03,0,-0.01,3.02,0.89,0.51,177.93,311.83,260.85,306.71,39.6,38.6
2884,6.25,-0.14,0.03,0,-0.01,3.02,0.89,0.52,178.03,311.86,260.88,306.71,39.5,38.6
2885,6.25,-0.15,0.03,0,-0.01,3.02,0.89,0.51,178.28,311.86,260.95,306.74,39.5,38.6
2886,6.25,-0.14,0.03,0,-0.01,3.02,0.89,0.52,178.35,311.86,261.06,306.76,39.6,38.6
2887,6.25,-0.14,0.03,0,-0.01,3.02,0.89,0.52,178.63,311.86,261.06,306.79,39.5,38.6
2888,6.25,-0.14,0.03,0,-0.01,3.02,0.89,0.52,178.72,311.88,261.13,306.79,39.5,38.6
2889,6.22,-0.14,0.03,0,-0.01,3.02,0.89,0.52,178.85,311.88,261.18,306.79,39.5,38.6
