TankPressure,LinerTemperature,CFKTemperature
29.03000069,-18.76000061,-18.76000061
29.03000069,-18.73000183,-18.73000183
29.03000069,-18.76000061,-18.76000061
29.03000069,-18.76000061,-18.76000061
29.03000069,-18.76000061,-18.76000061
29.03000069,-18.76000061,-18.76000061
29.03000069,-18.73000183,-18.73000183
28.97999954,-18.73000183,-18.73000183
29.03000069,-18.78000488,-18.78000488
29.03000069,-18.78000488,-18.78000488
29.03000069,-18.78000488,-18.78000488
29.03000069,-18.78000488,-18.78000488
29.03000069,-18.76000061,-18.76000061
29.03000069,-18.76000061,-18.76000061
29.03000069,-18.76000061,-18.76000061
29.03000069,-18.76000061,-18.76000061
29.03000069,-18.73000183,-18.73000183
29.03000069,-18.70000305,-18.70000305
29.03000069,-18.76000061,-18.76000061
29.03000069,-18.76000061,-18.76000061
29.03000069,-18.76000061,-18.76000061
29.03000069,-18.73000183,-18.73000183
29.03000069,-18.73000183,-18.73000183
29.03000069,-18.76000061,-18.76000061
29.03000069,-18.78000488,-18.78000488
29.03000069,-18.73000183,-18.73000183
29.07999992,-18.78000488,-18.78000488
29.03000069,-18.78000488,-18.78000488
29.03000069,-18.76000061,-18.76000061
29.03000069,-18.73000183,-18.73000183
29.03000069,-18.76000061,-18.76000061
29.03000069,-18.76000061,-18.76000061
29.03000069,-18.76000061,-18.76000061
29.03000069,-18.70000305,-18.70000305
29.03000069,-18.70000305,-18.70000305
29.07999992,-18.73000183,-18.73000183
29.03000069,-18.70000305,-18.70000305
29.03000069,-18.70000305,-18.70000305
29.03000069,-18.70000305,-18.70000305
29.03000069,-18.70000305,-18.70000305
29.03000069,-18.70000305,-18.70000305
29.03000069,-18.70000305,-18.70000305
29.03000069,-18.70000305,-18.70000305
29.03000069,-18.67999878,-18.67999878
29.03000069,-18.65,-18.65
29.03000069,-18.67999878,-18.67999878
29.03000069,-18.67999878,-18.67999878
29.03000069,-18.65,-18.65
29.03000069,-18.70000305,-18.70000305
29.03000069,-18.65,-18.65
29.03000069,-18.65,-18.65
29.03000069,-18.67999878,-18.67999878
29.03000069,-18.65,-18.65
29.03000069,-18.67999878,-18.67999878
29.03000069,-18.67999878,-18.67999878
29.03000069,-18.67999878,-18.67999878
29.03000069,-18.65,-18.65
29.03000069,-18.67999878,-18.67999878
29.03000069,-18.67999878,-18.67999878
29.03000069,-18.67999878,-18.67999878
29.03000069,-18.70000305,-18.70000305
29.03000069,-18.65,-18.65
29.03000069,-18.65,-18.65
29.03000069,-18.65,-18.65
29.03000069,-18.67999878,-18.67999878
29.03000069,-18.67999878,-18.67999878
29.03000069,-18.65,-18.65
29.03000069,-18.65,-18.65
29.03000069,-18.65,-18.65
29.03000069,-18.65,-18.65
29.03000069,-18.70000305,-18.70000305
29.03000069,-18.67999878,-18.67999878
29.03000069,-18.67999878,-18.67999878
29.03000069,-18.67999878,-18.67999878
29.03000069,-18.67999878,-18.67999878
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.59999695,-18.59999695
29.07999992,-18.57999268,-18.57999268
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.57999268,-18.57999268
29.03000069,-18.57999268,-18.57999268
29.03000069,-18.57999268,-18.57999268
29.03000069,-18.57999268,-18.57999268
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.57999268,-18.57999268
29.03000069,-18.57999268,-18.57999268
29.03000069,-18.57999268,-18.57999268
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.57999268,-18.57999268
29.03000069,-18.57999268,-18.57999268
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.62999573,-18.62999573
29.03000069,-18.62999573,-18.62999573
29.03000069,-18.62999573,-18.62999573
29.03000069,-18.57999268,-18.57999268
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.59999695,-18.59999695
29.07999992,-18.59999695,-18.59999695
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.57999268,-18.57999268
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.57999268,-18.57999268
29.03000069,-18.57999268,-18.57999268
29.03000069,-18.59999695,-18.59999695
29.03000069,-18.57999268,-18.57999268
29.03000069,-18.57999268,-18.57999268
29.03000069,-18.57999268,-18.57999268
29.03000069,-18.57999268,-18.57999268
29.03000069,-18.5499939,-18.5499939
29.07999992,-18.57999268,-18.57999268
29.03000069,-18.57999268,-18.57999268
29.03000069,-18.5499939,-18.5499939
29.03000069,-18.57999268,-18.57999268
29.03000069,-18.57999268,-18.57999268
29.03000069,-18.57999268,-18.57999268
29.07999992,-18.5499939,-18.5499939
29.03000069,-18.5499939,-18.5499939
29.03000069,-18.5499939,-18.5499939
29.07999992,-18.5499939,-18.5499939
29.03000069,-18.53000488,-18.53000488
29.03000069,-18.5499939,-18.5499939
29.03000069,-18.5499939,-18.5499939
29.07999992,-18.5499939,-18.5499939
29.03000069,-18.57999268,-18.57999268
29.03000069,-18.5499939,-18.5499939
29.03000069,-18.5499939,-18.5499939
29.03000069,-18.5499939,-18.5499939
29.03000069,-18.5499939,-18.5499939
29.07999992,-18.53000488,-18.53000488
29.03000069,-18.53000488,-18.53000488
29.03000069,-18.53000488,-18.53000488
29.03000069,-18.57999268,-18.57999268
29.03000069,-18.5499939,-18.5499939
29.03000069,-18.5499939,-18.5499939
29.03000069,-18.53000488,-18.53000488
29.03000069,-18.5499939,-18.5499939
29.03000069,-18.5499939,-18.5499939
29.07999992,-18.5499939,-18.5499939
29.03000069,-18.5499939,-18.5499939
29.03000069,-18.5499939,-18.5499939
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.53000488,-18.53000488
29.03000069,-18.53000488,-18.53000488
29.03000069,-18.5499939,-18.5499939
29.03000069,-18.5499939,-18.5499939
29.03000069,-18.53000488,-18.53000488
29.03000069,-18.53000488,-18.53000488
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.07999992,-18.53000488,-18.53000488
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.48000183,-18.48000183
29.03000069,-18.5000061,-18.5000061
29.07999992,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.48000183,-18.48000183
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.48000183,-18.48000183
29.03000069,-18.48000183,-18.48000183
29.03000069,-18.48000183,-18.48000183
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.03000069,-18.5000061,-18.5000061
29.07999992,-18.48000183,-18.48000183
29.03000069,-18.42999878,-18.42999878
29.03000069,-18.45000305,-18.45000305
29.03000069,-18.45000305,-18.45000305
29.03000069,-18.48000183,-18.48000183
29.03000069,-18.45000305,-18.45000305
29.03000069,-18.42999878,-18.42999878
29.07999992,-18.42999878,-18.42999878
29.03000069,-18.48000183,-18.48000183
29.07999992,-18.4,-18.4
29.03000069,-18.45000305,-18.45000305
29.03000069,-18.45000305,-18.45000305
29.03000069,-18.4,-18.4
29.03000069,-18.42999878,-18.42999878
29.03000069,-18.4,-18.4
29.07999992,-18.4,-18.4
29.03000069,-18.42999878,-18.42999878
29.07999992,-18.4,-18.4
29.03000069,-18.4,-18.4
29.07999992,-18.4,-18.4
29.03000069,-18.42999878,-18.42999878
29.03000069,-18.42999878,-18.42999878
29.03000069,-18.42999878,-18.42999878
29.03000069,-18.48000183,-18.48000183
29.07999992,-18.42999878,-18.42999878
29.07999992,-18.42999878,-18.42999878
29.03000069,-18.42999878,-18.42999878
29.07999992,-18.45000305,-18.45000305
29.07999992,-18.42999878,-18.42999878
29.03000069,-18.45000305,-18.45000305
29.07999992,-18.45000305,-18.45000305
29.07999992,-18.4,-18.4
29.07999992,-18.42999878,-18.42999878
29.07999992,-18.42999878,-18.42999878
29.03000069,-18.42999878,-18.42999878
29.03000069,-18.42999878,-18.42999878
29.03000069,-18.4,-18.4
29.07999992,-18.4,-18.4
29.03000069,-18.4,-18.4
29.03000069,-18.4,-18.4
29.03000069,-18.4,-18.4
29.07999992,-18.4,-18.4
29.03000069,-18.4,-18.4
29.03000069,-18.4,-18.4
29.03000069,-18.4,-18.4
29.03000069,-18.4,-18.4
29.07999992,-18.4,-18.4
29.07999992,-18.34999695,-18.34999695
29.07999992,-18.34999695,-18.34999695
29.07999992,-18.31999817,-18.31999817
29.07999992,-18.31999817,-18.31999817
29.07999992,-18.4,-18.4
29.03000069,-18.4,-18.4
29.07999992,-18.4,-18.4
29.07999992,-18.4,-18.4
29.07999992,-18.4,-18.4
29.03000069,-18.34999695,-18.34999695
29.07999992,-18.34999695,-18.34999695
29.07999992,-18.37000122,-18.37000122
29.07999992,-18.4,-18.4
29.03000069,-18.4,-18.4
29.03000069,-18.4,-18.4
29.07999992,-18.37000122,-18.37000122
29.07999992,-18.4,-18.4
29.07999992,-18.4,-18.4
29.07999992,-18.4,-18.4
29.03000069,-18.34999695,-18.34999695
29.03000069,-18.34999695,-18.34999695
29.07999992,-18.37000122,-18.37000122
29.07999992,-18.37000122,-18.37000122
29.07999992,-18.37000122,-18.37000122
29.07999992,-18.31999817,-18.31999817
29.07999992,-18.31999817,-18.31999817
29.07999992,-18.31999817,-18.31999817
29.07999992,-18.31999817,-18.31999817
29.07999992,-18.34999695,-18.34999695
29.07999992,-18.34999695,-18.34999695
29.03000069,-18.34999695,-18.34999695
29.03000069,-18.37000122,-18.37000122
29.07999992,-18.2999939,-18.2999939
29.03000069,-18.2999939,-18.2999939
29.07999992,-18.34999695,-18.34999695
29.03000069,-18.2999939,-18.2999939
29.03000069,-18.34999695,-18.34999695
29.07999992,-18.2999939,-18.2999939
29.03000069,-18.2999939,-18.2999939
29.12999916,-18.2999939,-18.2999939
29.12999916,-18.31999817,-18.31999817
29.07999992,-18.31999817,-18.31999817
29.03000069,-18.31999817,-18.31999817
29.07999992,-18.2999939,-18.2999939
29.07999992,-18.2999939,-18.2999939
29.03000069,-18.2999939,-18.2999939
29.07999992,-18.2999939,-18.2999939
29.07999992,-18.2999939,-18.2999939
29.12999916,-18.2999939,-18.2999939
29.03000069,-18.2999939,-18.2999939
29.07999992,-18.2999939,-18.2999939
29.07999992,-18.26999512,-18.26999512
29.07999992,-18.2999939,-18.2999939
29.03000069,-18.2999939,-18.2999939
29.07999992,-18.2999939,-18.2999939
29.07999992,-18.2999939,-18.2999939
29.07999992,-18.26999512,-18.26999512
29.07999992,-18.26999512,-18.26999512
29.07999992,-18.2999939,-18.2999939
29.07999992,-18.31999817,-18.31999817
29.07999992,-18.31999817,-18.31999817
29.07999992,-18.31999817,-18.31999817
29.07999992,-18.2999939,-18.2999939
29.07999992,-18.31999817,-18.31999817
29.07999992,-18.2999939,-18.2999939
29.07999992,-18.2999939,-18.2999939
29.07999992,-18.31999817,-18.31999817
29.03000069,-18.2999939,-18.2999939
29.07999992,-18.34999695,-18.34999695
29.07999992,-18.34999695,-18.34999695
29.07999992,-18.2999939,-18.2999939
29.03000069,-18.2999939,-18.2999939
29.07999992,-18.2999939,-18.2999939
29.07999992,-18.2999939,-18.2999939
29.03000069,-18.37000122,-18.37000122
29.03000069,-18.2999939,-18.2999939
29.07999992,-18.2999939,-18.2999939
29.07999992,-18.2999939,-18.2999939
29.07999992,-18.26999512,-18.26999512
29.07999992,-18.2999939,-18.2999939
29.07999992,-18.26999512,-18.26999512
29.07999992,-18.26999512,-18.26999512
29.12999916,-18.26999512,-18.26999512
29.07999992,-18.2999939,-18.2999939
29.07999992,-18.31999817,-18.31999817
29.07999992,-18.31999817,-18.31999817
29.07999992,-18.2999939,-18.2999939
29.07999992,-18.26999512,-18.26999512
29.07999992,-18.26999512,-18.26999512
29.03000069,-18.2999939,-18.2999939
29.07999992,-18.2999939,-18.2999939
29.07999992,-18.31999817,-18.31999817
29.07999992,-18.31999817,-18.31999817
29.07999992,-18.2999939,-18.2999939
29.07999992,-18.2999939,-18.2999939
29.07999992,-18.2999939,-18.2999939
29.07999992,-18.2999939,-18.2999939
29.12999916,-18.31999817,-18.31999817
29.12999916,-18.26999512,-18.26999512
29.07999992,-18.2500061,-18.2500061
29.07999992,-18.2500061,-18.2500061
29.07999992,-18.2999939,-18.2999939
29.07999992,-18.2500061,-18.2500061
29.07999992,-18.2999939,-18.2999939
29.07999992,-18.2999939,-18.2999939
29.07999992,-18.26999512,-18.26999512
29.07999992,-18.2999939,-18.2999939
29.12999916,-18.26999512,-18.26999512
29.12999916,-18.26999512,-18.26999512
29.07999992,-18.2999939,-18.2999939
29.07999992,-18.2500061,-18.2500061
29.07999992,-18.26999512,-18.26999512
29.07999992,-18.26999512,-18.26999512
29.07999992,-18.2999939,-18.2999939
29.12999916,-18.2500061,-18.2500061
29.07999992,-18.2500061,-18.2500061
29.07999992,-18.2500061,-18.2500061
29.07999992,-18.2999939,-18.2999939
29.07999992,-18.2500061,-18.2500061
29.07999992,-18.26999512,-18.26999512
29.07999992,-18.26999512,-18.26999512
29.07999992,-18.2500061,-18.2500061
29.07999992,-18.26999512,-18.26999512
29.12999916,-18.26999512,-18.26999512
29.07999992,-18.26999512,-18.26999512
29.07999992,-18.2500061,-18.2500061
29.03000069,-18.2500061,-18.2500061
29.07999992,-18.2500061,-18.2500061
29.07999992,-18.2500061,-18.2500061
29.07999992,-18.26999512,-18.26999512
29.07999992,-18.22000732,-18.22000732
29.07999992,-18.2500061,-18.2500061
29.07999992,-18.2500061,-18.2500061
29.07999992,-18.2500061,-18.2500061
29.07999992,-18.22000732,-18.22000732
29.07999992,-18.2500061,-18.2500061
29.03000069,-18.2500061,-18.2500061
29.07999992,-18.22000732,-18.22000732
29.07999992,-18.26999512,-18.26999512
29.07999992,-18.2500061,-18.2500061
29.07999992,-18.2500061,-18.2500061
29.07999992,-18.22000732,-18.22000732
29.07999992,-18.22000732,-18.22000732
29.07999992,-18.2500061,-18.2500061
29.07999992,-18.2500061,-18.2500061
29.12999916,-18.22000732,-18.22000732
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.22000732,-18.22000732
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.22000732,-18.22000732
29.07999992,-18.22000732,-18.22000732
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.22000732,-18.22000732
29.07999992,-18.22000732,-18.22000732
29.07999992,-18.22000732,-18.22000732
29.07999992,-18.22000732,-18.22000732
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.22000732,-18.22000732
29.12999916,-18.22000732,-18.22000732
29.07999992,-18.17000427,-18.17000427
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.20000305,-18.20000305
29.12999916,-18.20000305,-18.20000305
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.20000305,-18.20000305
29.12999916,-18.17000427,-18.17000427
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.17000427,-18.17000427
29.12999916,-18.15,-18.15
29.07999992,-18.15,-18.15
29.07999992,-18.22000732,-18.22000732
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.22000732,-18.22000732
29.12999916,-18.22000732,-18.22000732
29.07999992,-18.22000732,-18.22000732
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.22000732,-18.22000732
29.07999992,-18.22000732,-18.22000732
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.20000305,-18.20000305
29.12999916,-18.20000305,-18.20000305
29.07999992,-18.20000305,-18.20000305
29.12999916,-18.20000305,-18.20000305
29.12999916,-18.20000305,-18.20000305
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.20000305,-18.20000305
29.07999992,-18.20000305,-18.20000305
29.12999916,-18.17000427,-18.17000427
29.07999992,-18.17000427,-18.17000427
29.07999992,-18.17000427,-18.17000427
29.07999992,-18.17000427,-18.17000427
29.12999916,-18.20000305,-18.20000305
29.07999992,-18.17000427,-18.17000427
29.07999992,-18.17000427,-18.17000427
29.07999992,-18.17000427,-18.17000427
29.07999992,-18.12000122,-18.12000122
29.12999916,-18.17000427,-18.17000427
29.07999992,-18.17000427,-18.17000427
29.07999992,-18.17000427,-18.17000427
29.07999992,-18.12000122,-18.12000122
29.12999916,-18.12000122,-18.12000122
29.12999916,-18.15,-18.15
29.12999916,-18.15,-18.15
29.07999992,-18.09000244,-18.09000244
29.07999992,-18.12000122,-18.12000122
29.07999992,-18.09000244,-18.09000244
29.07999992,-18.09000244,-18.09000244
29.07999992,-18.12000122,-18.12000122
29.07999992,-18.09000244,-18.09000244
29.07999992,-18.09000244,-18.09000244
29.07999992,-18.09000244,-18.09000244
29.07999992,-18.03999939,-18.03999939
29.12999916,-18.09000244,-18.09000244
29.07999992,-18.09000244,-18.09000244
29.07999992,-18.09000244,-18.09000244
29.07999992,-18.09000244,-18.09000244
29.07999992,-18.15,-18.15
29.07999992,-18.09000244,-18.09000244
29.07999992,-18.09000244,-18.09000244
29.07999992,-18.15,-18.15
29.07999992,-18.09000244,-18.09000244
29.07999992,-18.09000244,-18.09000244
29.12999916,-18.09000244,-18.09000244
29.12999916,-18.12000122,-18.12000122
29.12999916,-18.12000122,-18.12000122
29.07999992,-18.12000122,-18.12000122
29.12999916,-18.12000122,-18.12000122
29.12999916,-18.09000244,-18.09000244
29.12999916,-18.09000244,-18.09000244
29.12999916,-18.09000244,-18.09000244
29.12999916,-18.12000122,-18.12000122
29.12999916,-18.12000122,-18.12000122
29.12999916,-18.09000244,-18.09000244
29.07999992,-18.09000244,-18.09000244
29.07999992,-18.09000244,-18.09000244
29.12999916,-18.09000244,-18.09000244
29.12999916,-18.09000244,-18.09000244
29.12999916,-18.06999817,-18.06999817
29.12999916,-18.03999939,-18.03999939
29.12999916,-18.03999939,-18.03999939
29.12999916,-18.03999939,-18.03999939
29.12999916,-18.03999939,-18.03999939
29.07999992,-18.01999512,-18.01999512
29.07999992,-18.01999512,-18.01999512
29.12999916,-18.03999939,-18.03999939
29.12999916,-18.03999939,-18.03999939
29.12999916,-18.06999817,-18.06999817
29.07999992,-18.06999817,-18.06999817
29.12999916,-18.01999512,-18.01999512
29.07999992,-18.03999939,-18.03999939
29.12999916,-18.06999817,-18.06999817
29.07999992,-18.06999817,-18.06999817
29.12999916,-18.06999817,-18.06999817
29.12999916,-18.03999939,-18.03999939
29.12999916,-18.09000244,-18.09000244
29.12999916,-18.09000244,-18.09000244
29.12999916,-18.03999939,-18.03999939
29.12999916,-18.01999512,-18.01999512
29.07999992,-18.01999512,-18.01999512
29.07999992,-18.01999512,-18.01999512
29.07999992,-18.03999939,-18.03999939
29.12999916,-18.03999939,-18.03999939
29.12999916,-18.03999939,-18.03999939
29.12999916,-18.03999939,-18.03999939
29.12999916,-18.03999939,-18.03999939
29.18000031,-18.03999939,-18.03999939
29.07999992,-18.03999939,-18.03999939
29.12999916,-18.03999939,-18.03999939
29.12999916,-18.01999512,-18.01999512
29.12999916,-17.98999634,-17.98999634
29.12999916,-17.98999634,-17.98999634
29.12999916,-18.01999512,-18.01999512
29.12999916,-18.01999512,-18.01999512
29.12999916,-18.01999512,-18.01999512
29.12999916,-17.98999634,-17.98999634
29.12999916,-17.98999634,-17.98999634
29.12999916,-17.98999634,-17.98999634
29.12999916,-17.98999634,-17.98999634
29.07999992,-17.98999634,-17.98999634
29.12999916,-17.98999634,-17.98999634
29.12999916,-17.98999634,-17.98999634
29.07999992,-17.98999634,-17.98999634
29.12999916,-17.98999634,-17.98999634
29.18000031,-17.98999634,-17.98999634
29.07999992,-17.98999634,-17.98999634
29.07999992,-17.98999634,-17.98999634
29.07999992,-17.98999634,-17.98999634
29.12999916,-18.01999512,-18.01999512
29.18000031,-18.01999512,-18.01999512
29.12999916,-18.01999512,-18.01999512
29.07999992,-17.98999634,-17.98999634
29.12999916,-17.98999634,-17.98999634
29.12999916,-17.98999634,-17.98999634
29.12999916,-18.01999512,-18.01999512
29.12999916,-17.98999634,-17.98999634
29.12999916,-17.98999634,-17.98999634
29.12999916,-17.98999634,-17.98999634
29.12999916,-18.03999939,-18.03999939
29.12999916,-18.01999512,-18.01999512
29.12999916,-17.98999634,-17.98999634
29.12999916,-17.98999634,-17.98999634
29.12999916,-17.98999634,-17.98999634
29.07999992,-17.98999634,-17.98999634
29.12999916,-17.98999634,-17.98999634
29.12999916,-17.98999634,-17.98999634
29.12999916,-17.98999634,-17.98999634
29.12999916,-17.97000732,-17.97000732
29.18000031,-17.97000732,-17.97000732
29.12999916,-17.97000732,-17.97000732
29.12999916,-17.97000732,-17.97000732
29.07999992,-17.93999329,-17.93999329
